index,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,MonthSale,AgeBuilding,WeekdaySale,Weekend
13203,Hoppers Crossing,1 Albion Ct,3,house,650000.0,S,Purplebricks,2017-09-23,18.4,3029,3.0,2.0,2.0,913.0,174.0,,-37.85152,144.70802,Western Metropolitan,13830.0,"-37.85152, 144.70802",9,47.0,5,1
13204,Hoppers Crossing,5 Davie Cr,3,house,550000.0,SP,Triwest,2017-09-23,18.4,3029,3.0,1.0,2.0,635.0,126.0,,-37.86866,144.69356000000005,Western Metropolitan,13830.0,"-37.86866, 144.69356",9,37.0,5,1
13205,Hoppers Crossing,24 Don Av,4,house,537000.0,S,YPA,2017-09-23,18.4,3029,4.0,2.0,2.0,572.0,126.0,,-37.87373,144.69131000000004,Western Metropolitan,13830.0,"-37.87373, 144.69131",9,47.0,5,1
13206,Hoppers Crossing,6 Moffatt Cr,3,house,568000.0,S,hockingstuart,2017-09-23,18.4,3029,3.0,2.0,2.0,700.0,126.0,,-37.87695,144.69953,Western Metropolitan,13830.0,"-37.87695, 144.69953",9,44.0,5,1
13207,other,33 Beauford St,3,house,1205000.0,SA,FN,2017-09-23,12.3,3166,3.0,2.0,4.0,622.0,0.0,,-37.90823,145.10851,Southern Metropolitan,768.0,"-37.90823, 145.10851",9,57.0,5,1
13208,other,13 York Av,4,house,2040000.0,VB,Miles,2017-09-23,7.8,3079,4.0,2.0,2.0,585.0,126.0,,-37.7709,145.05676,Eastern Metropolitan,1554.0,"-37.7709, 145.05676",9,47.0,5,1
13209,other,14 Gavin St,3,house,605000.0,S,YPA,2017-09-23,14.0,3047,3.0,1.0,0.0,593.0,126.0,,-37.68775,144.90941999999995,Northern Metropolitan,851.0,"-37.68775, 144.90942",9,47.0,5,1
13210,other,216 Sunshine Av,3,house,572000.0,S,Barry,2017-09-23,14.0,3021,3.0,1.0,2.0,554.0,125.0,,-37.73522,144.82044,Western Metropolitan,1202.0,"-37.73522, 144.82044",9,42.0,5,1
13211,other,10 Wexford Ct,3,house,680000.0,S,Brad,2017-09-23,15.5,3038,3.0,2.0,2.0,850.0,126.0,,-37.72056,144.80825,Western Metropolitan,3656.0,"-37.72056, 144.80825",9,47.0,5,1
13212,Keilor East,86 Milleara Rd,3,house,790000.0,SP,Nelson,2017-09-23,11.7,3033,3.0,1.0,1.0,610.0,126.0,,-37.7356,144.86479,Western Metropolitan,5629.0,"-37.7356, 144.86479",9,58.0,5,1
13213,Keilor East,21 Phillip Rd,4,house,630000.0,SP,Barry,2017-09-23,11.7,3033,3.0,1.0,2.0,185.0,113.0,,-37.7482,144.86924,Western Metropolitan,5629.0,"-37.7482, 144.86924",9,52.0,5,1
13214,Keilor East,41 Roberts St,3,house,900000.0,SP,Nelson,2017-09-23,11.7,3033,3.0,1.0,1.0,624.0,126.0,,-37.75046,144.8653,Western Metropolitan,5629.0,"-37.75046, 144.8653",9,47.0,5,1
13215,Kew,38 Belmont Av,4,house,2450000.0,PI,Jellis,2017-09-23,5.4,3101,4.0,2.0,2.0,399.0,192.0,,-37.80526,145.04294,Southern Metropolitan,10331.0,"-37.80526, 145.04294",9,97.0,5,1
13216,Kew,14 Carson St,3,house,2600000.0,PI,Kelly,2017-09-23,5.4,3101,3.0,1.0,2.0,780.0,126.0,,-37.80969,145.01967,Southern Metropolitan,10331.0,"-37.80969, 145.01967",9,47.0,5,1
13217,Kew,11/26 Edgevale Rd,2,townhouse,955000.0,S,Jellis,2017-09-23,5.4,3101,2.0,1.0,1.0,2835.0,100.0,,-37.81439,145.04237,Southern Metropolitan,10331.0,"-37.81439, 145.04237",9,47.0,5,1
13218,Kew,54 Kent St,3,house,1350000.0,VB,Jellis,2017-09-23,5.4,3101,3.0,2.0,1.0,275.0,126.0,,-37.80442,145.04085,Southern Metropolitan,10331.0,"-37.80442, 145.04085",9,25.0,5,1
13219,Kew,16 Scott St,2,house,1630000.0,S,hockingstuart,2017-09-23,5.4,3101,2.0,1.0,0.0,284.0,88.0,,-37.81202,145.04217,Southern Metropolitan,10331.0,"-37.81202, 145.04217",9,97.0,5,1
13220,Kew East,25 Minogue St,6,house,1875000.0,PI,Marshall,2017-09-23,7.3,3102,6.0,2.0,2.0,697.0,170.0,,-37.79032,145.05408,Southern Metropolitan,2671.0,"-37.79032, 145.05408",9,55.0,5,1
13221,other,7 Allawah Cl,3,house,770000.0,S,Area,2017-09-23,25.2,3173,3.0,1.0,4.0,533.0,126.0,,-37.98433,145.17041,South-Eastern Metropolitan,8459.0,"-37.98433, 145.17041",9,47.0,5,1
13222,Lalor,8 Bataan Ct,4,house,766000.0,S,Melbourne,2017-09-23,16.3,3075,4.0,2.0,5.0,541.0,110.0,,-37.66276,145.03073999999995,Northern Metropolitan,8279.0,"-37.66276, 145.03074",9,37.0,5,1
13223,Lalor,65 Huskisson Av,3,house,652000.0,S,HAR,2017-09-23,16.3,3075,3.0,1.0,2.0,533.0,126.0,,-37.6605,145.01218,Northern Metropolitan,8279.0,"-37.6605, 145.01218",9,47.0,5,1
13224,Malvern,101 Stanhope St,3,house,2500000.0,VB,Marshall,2017-09-23,5.9,3144,3.0,2.0,2.0,395.0,149.0,,-37.85892,145.03731000000005,Southern Metropolitan,4675.0,"-37.85892, 145.03731",9,137.0,5,1
13225,Maribyrnong,19 Merlyn St,2,house,752500.0,S,Purplebricks,2017-09-23,4.3,3032,2.0,1.0,2.0,488.0,113.0,,-37.78486,144.88616000000005,Western Metropolitan,4918.0,"-37.78486, 144.88616",9,107.0,5,1
13226,other,13 Haddon Ct,8,house,741000.0,S,Barry,2017-09-23,17.4,3048,8.0,3.0,1.0,1063.0,101.0,,-37.65826,144.92538000000005,Northern Metropolitan,4704.0,"-37.65826, 144.92538",9,37.0,5,1
13227,other,118 Barries Rd,3,house,283000.0,S,FN,2017-09-23,31.7,3337,3.0,1.0,0.0,362.0,19.0,,-37.68755,144.56887,Western Victoria,3600.0,"-37.68755, 144.56887",9,41.0,5,1
13228,other,1 Lincoln Wy,4,house,430000.0,SP,hockingstuart,2017-09-23,31.7,3337,4.0,1.0,3.0,675.0,147.0,,-37.67363,144.55888000000004,Northern Victoria,6065.0,"-37.67363, 144.55888",9,37.0,5,1
13229,other,24 Marlo Dr,3,house,439000.0,S,hockingstuart,2017-09-23,31.7,3337,3.0,2.0,2.0,524.0,115.0,,-37.66869000000001,144.55666000000005,Northern Victoria,6065.0,"-37.66869, 144.55666",9,47.0,5,1
13230,other,6 Blackwood Av,3,house,815000.0,S,Hodges,2017-09-23,20.0,3194,3.0,2.0,2.0,520.0,126.0,,-37.98227,145.08133999999995,South-Eastern Metropolitan,6162.0,"-37.98227, 145.08134",9,47.0,5,1
13231,Mill Park,4 Vain Cl,3,house,665000.0,S,Ray,2017-09-23,17.9,3082,3.0,1.0,4.0,345.0,126.0,,-37.67121,145.06246000000004,Northern Metropolitan,10529.0,"-37.67121, 145.06246",9,47.0,5,1
13232,other,1 Dunlavin Rd,4,house,890000.0,S,Buxton,2017-09-23,17.2,3132,4.0,2.0,2.0,481.0,166.0,,-37.80961,145.1847,Eastern Metropolitan,6871.0,"-37.80961, 145.1847",9,52.0,5,1
13233,other,2 Hardwood Ct,5,house,1150000.0,S,Fletchers,2017-09-23,17.2,3132,5.0,2.0,2.0,588.0,126.0,,-37.81153,145.1855,Eastern Metropolitan,6871.0,"-37.81153, 145.1855",9,47.0,5,1
13234,other,2/491 Mitcham Rd,3,house,902000.0,PI,Ray,2017-09-23,17.2,3132,3.0,2.0,2.0,327.0,126.0,,-37.82863,145.19506,Eastern Metropolitan,6871.0,"-37.82863, 145.19506",9,47.0,5,1
13235,Moonee Ponds,8 Pattison St,3,house,1162000.0,S,Jellis,2017-09-23,6.2,3039,3.0,1.0,2.0,619.0,129.0,,-37.76996,144.93466,Western Metropolitan,6232.0,"-37.76996, 144.93466",9,52.0,5,1
13236,other,4 Bulga St,3,house,835000.0,S,hockingstuart,2017-09-23,26.5,3138,3.0,2.0,1.0,940.0,126.0,,-37.77403,145.30445,Eastern Victoria,8280.0,"-37.77403, 145.30445",9,47.0,5,1
13237,Mount Waverley,2 Ormiston St,4,house,1400000.0,S,Ray,2017-09-23,14.2,3149,4.0,2.0,2.0,664.0,126.0,,-37.86301,145.14145,Eastern Metropolitan,13366.0,"-37.86301, 145.14145",9,47.0,5,1
13238,Mount Waverley,34 Park La,3,house,1586000.0,S,Stockdale,2017-09-23,14.2,3149,3.0,1.0,1.0,718.0,138.0,,-37.88061,145.12448999999995,Eastern Metropolitan,13366.0,"-37.88061, 145.12449",9,62.0,5,1
13239,Mount Waverley,8 Susan Ct,4,house,1408000.0,S,Jellis,2017-09-23,14.2,3149,4.0,2.0,2.0,692.0,179.0,,-37.86445,145.12538,Eastern Metropolitan,13366.0,"-37.86445, 145.12538",9,47.0,5,1
13240,other,12 Brookland Ct,4,house,1080000.0,S,Ray,2017-09-23,18.8,3170,4.0,2.0,2.0,914.0,204.0,,-37.93173,145.19475,South-Eastern Metropolitan,7113.0,"-37.93173, 145.19475",9,37.0,5,1
13241,other,9 Caledonia Cr,3,house,1105000.0,S,Ray,2017-09-23,18.8,3170,3.0,2.0,2.0,843.0,126.0,,-37.93041,145.16024,South-Eastern Metropolitan,7113.0,"-37.93041, 145.16024",9,47.0,5,1
13242,other,5 Lola St,5,house,880000.0,PI,SN,2017-09-23,18.8,3170,5.0,3.0,2.0,654.0,126.0,,-37.92914,145.17372,South-Eastern Metropolitan,7113.0,"-37.92914, 145.17372",9,57.0,5,1
13243,other,25 Rupert Dr,3,house,840000.0,S,Ray,2017-09-23,18.8,3170,3.0,1.0,2.0,656.0,107.0,,-37.93271,145.17792,South-Eastern Metropolitan,7113.0,"-37.93271, 145.17792",9,45.0,5,1
13244,Murrumbeena,21 Reid St,3,house,1321188.0,SP,Woodards,2017-09-23,10.1,3163,3.0,1.0,1.0,586.0,200.0,,-37.90584000000001,145.0725,Southern Metropolitan,4442.0,"-37.90584, 145.0725",9,72.0,5,1
13245,other,71 Hamilton Rd,5,house,1355000.0,S,Raine,2017-09-23,48.1,3438,5.0,3.0,5.0,44500.0,44515.0,,-37.45392,144.58864,Northern Victoria,849.0,"-37.45392, 144.58864",9,47.0,5,1
13246,Newport,32 Agg St,2,house,1130000.0,S,Williams,2017-09-23,6.2,3015,2.0,1.0,2.0,343.0,98.0,,-37.84332,144.87718,Western Metropolitan,5498.0,"-37.84332, 144.87718",9,37.0,5,1
13247,Newport,65 Speight St,3,house,950000.0,SP,Sweeney,2017-09-23,6.2,3015,3.0,1.0,1.0,344.0,126.0,,-37.84259,144.8749,Western Metropolitan,5498.0,"-37.84259, 144.8749",9,47.0,5,1
13248,Niddrie,1 Cuthbert St,2,house,800000.0,S,Frank,2017-09-23,10.4,3042,2.0,1.0,2.0,352.0,83.0,,-37.7361,144.88306,Western Metropolitan,2291.0,"-37.7361, 144.88306",9,67.0,5,1
13249,North Melbourne,5 Hardwicke St,2,house,516000.0,SP,Jellis,2017-09-23,1.8,3051,2.0,1.0,2.0,1044.0,79.0,,-37.7983,144.94687,Northern Metropolitan,6821.0,"-37.7983, 144.94687",9,47.0,5,1
13250,Northcote,19 Charles St,3,house,1360000.0,SP,McGrath,2017-09-23,5.3,3070,3.0,2.0,1.0,184.0,126.0,,-37.77651,144.99074,Northern Metropolitan,11364.0,"-37.77651, 144.99074",9,107.0,5,1
13251,Northcote,271 Heidelberg Rd,2,house,1300000.0,VB,Nelson,2017-09-23,5.3,3070,2.0,1.0,0.0,320.0,126.0,,-37.78398,145.01124,Northern Metropolitan,11364.0,"-37.78398, 145.01124",9,97.0,5,1
13252,Northcote,61 Henry St,4,house,1550000.0,VB,Jellis,2017-09-23,5.3,3070,4.0,2.0,1.0,344.0,162.0,,-37.77171,144.99565,Northern Metropolitan,11364.0,"-37.77171, 144.99565",9,117.0,5,1
13253,Northcote,23 Park St,2,house,1015000.0,S,Jellis,2017-09-23,5.3,3070,2.0,1.0,2.0,145.0,136.0,,-37.7754,144.99275,Northern Metropolitan,11364.0,"-37.7754, 144.99275",9,87.0,5,1
13254,Northcote,39 Winifred St,4,house,1350000.0,S,Ray,2017-09-23,5.3,3070,4.0,2.0,2.0,264.0,188.0,,-37.76898,144.9858,Northern Metropolitan,11364.0,"-37.76898, 144.9858",9,21.0,5,1
13255,other,25 Bingley Av,3,house,1075000.0,S,Woodards,2017-09-23,16.7,3168,3.0,1.0,3.0,530.0,126.0,,-37.90556,145.1486,Southern Metropolitan,902.0,"-37.90556, 145.1486",9,47.0,5,1
13256,Oak Park,2 Grevillia Rd,2,house,1000000.0,S,Brad,2017-09-23,11.2,3046,2.0,1.0,1.0,742.0,126.0,,-37.72123,144.92614,Northern Metropolitan,2651.0,"-37.72123, 144.92614",9,47.0,5,1
13257,Oak Park,27 Station Rd,3,townhouse,763000.0,S,Eview,2017-09-23,11.2,3046,3.0,2.0,2.0,220.0,126.0,,-37.71467,144.91997,Northern Metropolitan,2651.0,"-37.71467, 144.91997",9,47.0,5,1
13258,Oakleigh,68 Haughton Rd,3,house,760000.0,PI,Woodards,2017-09-23,12.3,3166,3.0,1.0,1.0,692.0,120.0,,-37.90584000000001,145.09495,Southern Metropolitan,3224.0,"-37.90584, 145.09495",9,77.0,5,1
13259,other,60 Highland Av,3,house,1382000.0,SP,RT,2017-09-23,12.3,3166,3.0,2.0,2.0,847.0,126.0,,-37.90638,145.11733,Southern Metropolitan,2547.0,"-37.90638, 145.11733",9,47.0,5,1
13260,Oakleigh South,28 Beryl Av,4,house,1450000.0,S,Buxton,2017-09-23,15.5,3167,4.0,2.0,2.0,771.0,196.0,,-37.9212,145.09125,South-Eastern Metropolitan,3692.0,"-37.9212, 145.09125",9,47.0,5,1
13261,Ormond,28 Garfield Av,4,house,1450000.0,VB,Woodards,2017-09-23,11.4,3204,4.0,2.0,2.0,590.0,178.0,,-37.90433,145.05163000000005,Southern Metropolitan,3578.0,"-37.90433, 145.05163",9,77.0,5,1
13262,Ormond,45 Holloway St,3,house,1540000.0,S,Weston,2017-09-23,11.4,3204,3.0,1.0,5.0,737.0,126.0,,-37.90205,145.04959,Southern Metropolitan,3578.0,"-37.90205, 145.04959",9,47.0,5,1
13263,Ormond,8/14 Lillimur Rd,3,townhouse,1060000.0,PI,Jellis,2017-09-23,11.4,3204,3.0,2.0,2.0,1606.0,126.0,,-37.9027,145.04159,Southern Metropolitan,3578.0,"-37.9027, 145.04159",9,47.0,5,1
13264,other,9 Remy Av,4,house,625500.0,SP,HAR,2017-09-23,23.8,3335,4.0,2.0,2.0,477.0,178.0,,-37.71429000000001,144.72492,Western Metropolitan,1490.0,"-37.71429, 144.72492",9,5.0,5,1
13265,Port Melbourne,136 Clark St,3,house,1725000.0,PI,Marshall,2017-09-23,3.5,3207,3.0,1.0,2.0,293.0,151.0,,-37.83452,144.93586000000005,Southern Metropolitan,8648.0,"-37.83452, 144.93586",9,127.0,5,1
13266,Port Melbourne,61 Heath St,3,house,1635000.0,PI,Marshall,2017-09-23,3.5,3207,3.0,1.0,2.0,112.0,126.0,,-37.83526,144.94423,Southern Metropolitan,8648.0,"-37.83526, 144.94423",9,47.0,5,1
13267,Prahran,7 MacKay St,3,townhouse,1463000.0,S,Jellis,2017-09-23,4.6,3181,3.0,2.0,2.0,15.0,147.0,,-37.84969,145.00056999999995,Southern Metropolitan,7717.0,"-37.84969, 145.00057",9,19.0,5,1
13268,Preston,97 Albert St,3,house,1150000.0,SP,RW,2017-09-23,8.4,3072,3.0,1.0,2.0,830.0,126.0,,-37.74103,145.02289,Northern Metropolitan,14577.0,"-37.74103, 145.02289",9,47.0,5,1
13269,Preston,21 Emerald St,3,house,820000.0,S,McGrath,2017-09-23,8.4,3072,3.0,1.0,2.0,493.0,126.0,,-37.74305,145.01811999999995,Northern Metropolitan,14577.0,"-37.74305, 145.01812",9,47.0,5,1
13270,Preston,340 Plenty Rd,4,house,950000.0,S,McGrath,2017-09-23,8.4,3072,4.0,1.0,2.0,678.0,126.0,,-37.74283,145.0086,Northern Metropolitan,14577.0,"-37.74283, 145.0086",9,47.0,5,1
13271,Reservoir,93 Arundel Av,3,house,901000.0,S,Barry,2017-09-23,12.0,3073,3.0,1.0,2.0,695.0,126.0,,-37.69618,145.01289,Northern Metropolitan,21650.0,"-37.69618, 145.01289",9,47.0,5,1
13272,Reservoir,11 Duffy St,3,house,680000.0,VB,Nelson,2017-09-23,12.0,3073,3.0,1.0,1.0,237.0,126.0,,-37.7104,145.00717,Northern Metropolitan,21650.0,"-37.7104, 145.00717",9,47.0,5,1
13273,Reservoir,42 Gisborne Cr,3,house,890000.0,PI,Barry,2017-09-23,12.0,3073,3.0,1.0,2.0,725.0,126.0,,-37.7183,145.02253000000005,Northern Metropolitan,21650.0,"-37.7183, 145.02253",9,47.0,5,1
13274,Reservoir,9 Marchant Av,4,house,1190000.0,S,Nelson,2017-09-23,12.0,3073,4.0,2.0,3.0,650.0,126.0,,-37.71556,145.01129,Northern Metropolitan,21650.0,"-37.71556, 145.01129",9,47.0,5,1
13275,Reservoir,5 Mendip Rd,3,house,855000.0,PI,hockingstuart,2017-09-23,12.0,3073,3.0,1.0,2.0,464.0,126.0,,-37.72318,145.01556000000005,Northern Metropolitan,21650.0,"-37.72318, 145.01556",9,47.0,5,1
13276,Reservoir,32 Moira Av,4,house,785000.0,S,Nelson,2017-09-23,12.0,3073,4.0,2.0,2.0,534.0,126.0,,-37.69583,144.98056,Northern Metropolitan,21650.0,"-37.69583, 144.98056",9,47.0,5,1
13277,Reservoir,19 Smith St,5,house,1000000.0,VB,Ray,2017-09-23,12.0,3073,5.0,2.0,6.0,892.0,361.0,,-37.70176,145.0118,Northern Metropolitan,21650.0,"-37.70176, 145.0118",9,13.0,5,1
13278,Reservoir,57 Yarra Av,3,house,800000.0,S,HAR,2017-09-23,12.0,3073,3.0,1.0,1.0,633.0,126.0,,-37.71922,145.01806000000005,Northern Metropolitan,21650.0,"-37.71922, 145.01806",9,47.0,5,1
13279,Reservoir,20 York St,3,house,1400000.0,S,Raine,2017-09-23,12.0,3073,3.0,1.0,6.0,667.0,115.0,,-37.72765,144.98953,Northern Metropolitan,21650.0,"-37.72765, 144.98953",9,97.0,5,1
13280,Richmond,201/77 Abinger St,1,unit,400000.0,VB,Marshall,2017-09-23,2.4,3121,1.0,1.0,1.0,4425.0,51.0,,-37.82009,145.0038,Northern Metropolitan,14949.0,"-37.82009, 145.0038",9,5.0,5,1
13281,Richmond,8 Hunter St,3,house,1900000.0,VB,Jellis,2017-09-23,2.4,3121,3.0,1.0,1.0,300.0,126.0,,-37.81981,145.00538999999995,Northern Metropolitan,14949.0,"-37.81981, 145.00539",9,47.0,5,1
13282,other,98 Wonga Rd,4,house,999999.0,PI,Carter,2017-09-23,19.9,3134,4.0,2.0,2.0,657.0,126.0,,-37.79053,145.2472,Eastern Metropolitan,7785.0,"-37.79053, 145.2472",9,47.0,5,1
13283,other,1 Heape Wy,5,house,1100000.0,SP,Sell,2017-09-23,19.9,3134,5.0,3.0,2.0,649.0,126.0,,-37.78958,145.23886000000005,Eastern Metropolitan,3619.0,"-37.78958, 145.23886",9,47.0,5,1
13284,Rosanna,20 Rhonda St,3,house,1100000.0,VB,Fletchers,2017-09-23,8.9,3084,3.0,1.0,2.0,648.0,126.0,,-37.74738,145.07698,Eastern Metropolitan,3540.0,"-37.74738, 145.07698",9,47.0,5,1
13285,Rosanna,57 Ruthven St,3,house,850000.0,S,Philip,2017-09-23,8.9,3084,3.0,1.0,2.0,690.0,126.0,,-37.72998,145.06134,Eastern Metropolitan,3540.0,"-37.72998, 145.06134",9,47.0,5,1
13286,other,11 Grenville Tce,3,house,426000.0,S,Ray,2017-09-23,20.6,3064,3.0,2.0,2.0,245.0,134.0,,-37.62191,144.92158,Northern Metropolitan,5833.0,"-37.62191, 144.92158",9,13.0,5,1
13287,other,4/388 Bluff Rd,4,townhouse,1050000.0,VB,hockingstuart,2017-09-23,15.2,3191,4.0,2.0,1.0,173.0,184.0,,-37.94723,145.02268,Southern Metropolitan,4497.0,"-37.94723, 145.02268",9,7.0,5,1
13288,Seddon,201 Buckley St,2,house,680000.0,S,hockingstuart,2017-09-23,5.1,3011,2.0,1.0,0.0,298.0,88.0,,-37.80257,144.88811,Western Metropolitan,2417.0,"-37.80257, 144.88811",9,117.0,5,1
13289,South Melbourne,95 Bank St,2,house,1151000.0,S,Marshall,2017-09-23,1.9,3205,2.0,1.0,2.0,128.0,95.0,,-37.83281,144.96633,Southern Metropolitan,5943.0,"-37.83281, 144.96633",9,127.0,5,1
13290,South Melbourne,97 Park St,2,townhouse,817000.0,S,Cayzer,2017-09-23,1.9,3205,2.0,2.0,1.0,336.0,126.0,,-37.83401,144.96653999999995,Southern Metropolitan,5943.0,"-37.83401, 144.96654",9,47.0,5,1
13291,other,15 Jenolan Wy,4,house,658500.0,S,HAR,2017-09-23,20.5,3752,4.0,2.0,2.0,444.0,187.0,,-37.63534,145.09081,Northern Metropolitan,7969.0,"-37.63534, 145.09081",9,9.0,5,1
13292,other,4 Audrey St,3,house,881000.0,S,iSell,2017-09-23,20.8,3171,3.0,1.0,4.0,720.0,140.0,,-37.94434,145.16289,South-Eastern Metropolitan,7412.0,"-37.94434, 145.16289",9,62.0,5,1
13293,other,29 Lester Av,3,house,645000.0,S,Harcourts,2017-09-23,14.0,3021,3.0,1.0,1.0,690.0,126.0,,-37.74295,144.81009,Western Metropolitan,14042.0,"-37.74295, 144.81009",9,47.0,5,1
13294,other,30 Thorndon Dr,3,house,549500.0,S,YPA,2017-09-23,14.0,3021,3.0,1.0,2.0,546.0,126.0,,-37.7502,144.80626,Western Metropolitan,14042.0,"-37.7502, 144.80626",9,47.0,5,1
13295,other,16 Allumba Dr,3,house,897000.0,S,Buckingham,2017-09-23,16.1,3088,3.0,2.0,2.0,684.0,150.0,,-37.68969,145.12366,Eastern Metropolitan,915.0,"-37.68969, 145.12366",9,32.0,5,1
13296,St Kilda,20 Fawkner St,4,house,2680000.0,S,Marshall,2017-09-23,5.0,3182,4.0,2.0,1.0,324.0,265.0,,-37.86569,144.97919,Southern Metropolitan,13240.0,"-37.86569, 144.97919",9,127.0,5,1
13297,St Kilda,4 Frampton St,2,house,1000000.0,VB,Marshall,2017-09-23,5.0,3182,2.0,1.0,2.0,106.0,134.0,,-37.86191,144.98655,Southern Metropolitan,13240.0,"-37.86191, 144.98655",9,117.0,5,1
13298,Strathmore,68 Bournian Av,4,house,1625000.0,S,Nelson,2017-09-23,8.2,3041,4.0,3.0,2.0,224.0,126.0,,-37.73545,144.92164,Western Metropolitan,3284.0,"-37.73545, 144.92164",9,67.0,5,1
13299,Strathmore,7 Brisbane St,3,house,810000.0,S,Considine,2017-09-23,8.2,3041,3.0,1.0,3.0,492.0,134.0,,-37.73084,144.92238,Western Metropolitan,3284.0,"-37.73084, 144.92238",9,47.0,5,1
13300,Sunbury,95 Harker St,3,house,657500.0,S,One,2017-09-23,31.7,3429,3.0,2.0,1.0,729.0,167.0,,-37.5877,144.73734,Western Metropolitan,14092.0,"-37.5877, 144.73734",9,16.0,5,1
13301,Sunbury,43 Ligar St,3,house,778000.0,S,Raine,2017-09-23,31.7,3429,3.0,2.0,1.0,1058.0,126.0,,-37.57858,144.72349,Western Metropolitan,14092.0,"-37.57858, 144.72349",9,47.0,5,1
13302,Sunbury,3 Paperbark Av,5,house,675000.0,S,YPA,2017-09-23,31.7,3429,5.0,3.0,2.0,615.0,208.0,,-37.59115,144.72581,Western Metropolitan,14092.0,"-37.59115, 144.72581",9,17.0,5,1
13303,Sunbury,3 Ponsford Pl,4,house,605000.0,S,YPA,2017-09-23,31.7,3429,4.0,2.0,2.0,738.0,192.0,,-37.58457,144.70005,Western Metropolitan,14092.0,"-37.58457, 144.70005",9,17.0,5,1
13304,Sunbury,6 Richardson Av,4,house,600000.0,S,YPA,2017-09-23,31.7,3429,4.0,2.0,1.0,1007.0,116.0,,-37.57231,144.70429,Western Metropolitan,14092.0,"-37.57231, 144.70429",9,37.0,5,1
13305,Sunshine North,12 Redgum Dr,4,house,895000.0,S,Bells,2017-09-23,10.5,3020,4.0,2.0,2.0,400.0,126.0,,-37.76586,144.85193,Western Metropolitan,4217.0,"-37.76586, 144.85193",9,47.0,5,1
13306,Sunshine West,11 Amore Dr,3,house,555000.0,SP,YPA,2017-09-23,10.5,3020,3.0,2.0,1.0,156.0,126.0,,-37.79498,144.79545,Western Metropolitan,6763.0,"-37.79498, 144.79545",9,47.0,5,1
13307,Surrey Hills,3 Arthur St,4,house,1910000.0,S,Marshall,2017-09-23,10.2,3127,4.0,3.0,2.0,416.0,256.0,,-37.82671,145.11068,Southern Metropolitan,5457.0,"-37.82671, 145.11068",9,3.0,5,1
13308,Surrey Hills,28 Guildford Rd,3,house,2350000.0,S,Harcourts,2017-09-23,10.2,3127,3.0,2.0,0.0,843.0,126.0,,-37.82195,145.08968000000004,Southern Metropolitan,5457.0,"-37.82195, 145.08968",9,47.0,5,1
13309,other,2 Honeyeater Cr,3,house,746000.0,S,Purplebricks,2017-09-23,15.5,3038,3.0,2.0,2.0,649.0,126.0,,-37.69616,144.78587,Western Metropolitan,5336.0,"-37.69616, 144.78587",9,47.0,5,1
13310,other,21 Salvana Ct,4,house,751000.0,S,Barry,2017-09-23,15.5,3038,4.0,2.0,2.0,712.0,364.0,,-37.68646,144.77247,Western Metropolitan,5336.0,"-37.68646, 144.77247",9,19.0,5,1
13311,other,2 Yanchep Ct,3,house,600000.0,S,Brad,2017-09-23,15.5,3038,3.0,2.0,2.0,657.0,126.0,,-37.71176,144.80271000000005,Western Metropolitan,5336.0,"-37.71176, 144.80271",9,47.0,5,1
13312,other,21 Wood St,4,house,910000.0,PI,Woodards,2017-09-23,15.5,3106,4.0,2.0,2.0,520.0,170.0,,-37.75436,145.11938999999995,Eastern Metropolitan,6202.0,"-37.75436, 145.11939",9,37.0,5,1
13313,Templestowe Lower,19 Howitt Dr,4,house,1561000.0,S,Barry,2017-09-23,12.4,3107,4.0,2.0,2.0,1128.0,126.0,,-37.76497,145.11077,Eastern Metropolitan,5420.0,"-37.76497, 145.11077",9,47.0,5,1
13314,Templestowe Lower,275 Thompsons Rd,3,house,1250000.0,VB,Barry,2017-09-23,12.4,3107,3.0,2.0,2.0,838.0,126.0,,-37.76649000000001,145.10623,Eastern Metropolitan,5420.0,"-37.76649, 145.10623",9,47.0,5,1
13315,other,5 Democrat Dr,3,house,700000.0,S,iTRAK,2017-09-23,27.0,3154,3.0,2.0,3.0,795.0,126.0,,-37.85229,145.30281000000005,Eastern Metropolitan,1690.0,"-37.85229, 145.30281",9,47.0,5,1
13316,other,24 Simpson St,3,house,720000.0,S,HAR,2017-09-23,15.3,3074,3.0,1.0,1.0,573.0,126.0,,-37.67939000000001,145.00143,Northern Metropolitan,7955.0,"-37.67939, 145.00143",9,47.0,5,1
13317,other,8 Howqua Ct,4,house,1260000.0,S,Harcourts,2017-09-23,17.2,3133,4.0,2.0,3.0,682.0,166.0,,-37.84454,145.18881000000005,Eastern Metropolitan,4181.0,"-37.84454, 145.18881",9,44.0,5,1
13318,other,204 Hawthorn Rd,4,house,1202000.0,SP,Ray,2017-09-23,17.2,3133,4.0,2.0,2.0,650.0,159.0,,-37.84919,145.17436,Eastern Metropolitan,4280.0,"-37.84919, 145.17436",9,37.0,5,1
13319,other,38 Templeton St,4,house,920000.0,S,Ray,2017-09-23,14.7,3152,4.0,2.0,2.0,601.0,126.0,,-37.86231,145.22633000000005,Eastern Metropolitan,5424.0,"-37.86231, 145.22633",9,47.0,5,1
